REQUESTID,DATE,LAT,LON,STATUS,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Address,Unit Type,Unit Number,City,State,County,Zip,Country,Source,Census Year,State FIPS,County FIPS,Place Name,Place FIPS,Census Tract Code,Census Block Code,Census Block Group,Full FIPS (block),Full FIPS (tract),Metro/Micro Statistical Area Name,Metro/Micro Statistical Area Code,Metro/Micro Statistical Area Type,Combined Statistical Area Name,Combined Statistical Area Code,Metropolitan Division Area Name,Metropolitan Division Area Code
698331,12/12/2016,37.79878434,-122.26579,OPEN,37.799028,-122.265964,1,rooftop,154,10th St,154 10th St,,,Oakland,CA,Alameda County,94607,US,Alameda,2021,6,6001,Oakland,653000,403301,1005,1,60014033011005,6001403301,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
886566,03/15/2019,37.79830739,-122.264599,OPEN,37.79805,-122.264489,1,rooftop,85,10th St,85 10th St,,,Oakland,CA,Alameda County,94607,US,Alameda,2021,6,6001,Oakland,653000,403302,2003,2,60014033022003,6001403302,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1162288,11/06/2021,37.79828888,-122.26459,OPEN,37.79805,-122.264489,1,rooftop,85,10th St,85 10th St,,,Oakland,CA,Alameda County,94607,US,Alameda,2021,6,6001,Oakland,653000,403302,2003,2,60014033022003,6001403302,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
424725,09/06/2012,37.79896291,-122.2664527,OPEN,37.798809,-122.266583,1,rooftop,177,10th St,177 10th St,,,Oakland,CA,Alameda County,94607,US,Alameda,2021,6,6001,Oakland,653000,403301,1006,1,60014033011006,6001403301,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1079030,01/06/2021,37.79899953,-122.2665459,OPEN,37.79886,-122.266711,1,rooftop,185,10th St,185 10th St,,,Oakland,CA,Alameda County,94607,US,Alameda,2021,6,6001,Oakland,653000,403301,1006,1,60014033011006,6001403301,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1190384,03/02/2022,37.79959376,-122.2680839,OPEN,37.799394,-122.26807,1,rooftop,247,10th St,247 10th St,,,Oakland,CA,Alameda County,94607,US,Alameda,2021,6,6001,Oakland,653000,403301,1007,1,60014033011007,6001403301,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
487494,10/25/2013,37.79762625,-122.2627191,OPEN,37.797792,-122.263795,0.99,rooftop,59,10th St,59 10th St,,,Oakland,CA,Alameda County,94607,US,Alameda,2021,6,6001,Oakland,653000,403302,2003,2,60014033022003,6001403302,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
885575,03/12/2019,37.79755225,-122.2628428,OPEN,37.797792,-122.263795,0.99,rooftop,59,10th St,59 10th St,,,Oakland,CA,Alameda County,94607,US,Alameda,2021,6,6001,Oakland,653000,403302,2003,2,60014033022003,6001403302,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
439499,12/26/2012,37.8016875,-122.2734238,OPEN,37.801579,-122.273649,1,rooftop,469,10th St,469 10th St,,,Oakland,CA,Alameda County,94607,US,Alameda,2021,6,6001,Oakland,653000,403100,1015,1,60014031001015,6001403100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
445157,02/03/2013,37.80311649,-122.2770306,OPEN,37.802945,-122.277108,1,rooftop,619,10th St,619 10th St,,,Oakland,CA,Alameda County,94606,US,Alameda,2021,6,6001,Oakland,653000,403100,1013,1,60014031001013,6001403100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
575015,04/03/2015,37.8058844,-122.2874499,OPEN,37.805601,-122.286913,0.99,rooftop,1101,10th St,1101 10th St,,,Oakland,CA,Alameda County,94607,US,Alameda,2021,6,6001,Oakland,653000,402500,1010,1,60014025001010,6001402500,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
900107,04/29/2019,37.80596028,-122.2875072,OPEN,37.806396,-122.287962,0.99,rooftop,1183,10th St,1183 10th St,,,Oakland,CA,Alameda County,94607,US,Alameda,2021,6,6001,Oakland,653000,410500,1006,1,60014105001006,6001410500,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
502034,02/05/2014,37.79332009,-122.2460848,OPEN,37.793079,-122.246009,1,rooftop,1650,11th Ave,1650 11th Ave,,,Oakland,CA,Alameda County,94606,US,Alameda,2021,6,6001,Oakland,653000,405402,1005,1,60014054021005,6001405402,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
815457,05/23/2018,37.79332009,-122.2460848,OPEN,37.793079,-122.246009,1,rooftop,1650,11th Ave,1650 11th Ave,,,Oakland,CA,Alameda County,94606,US,Alameda,2021,6,6001,Oakland,653000,405402,1005,1,60014054021005,6001405402,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
803712,03/27/2018,37.80520504,-122.2799068,OPEN,37.80547,-122.279942,1,rooftop,760,11th St,760 11th St,,,Oakland,CA,Alameda County,94607,US,Alameda,2021,6,6001,Oakland,653000,402600,1014,1,60014026001014,6001402600,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
893587,04/08/2019,37.79264387,-122.2452674,OPEN,37.792819,-122.245308,1,rooftop,1701,12th Ave,1701 12th Ave,,,Oakland,CA,Alameda County,94606,US,Alameda,2021,6,6001,Oakland,653000,405402,1002,1,60014054021002,6001405402,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
977368,01/13/2020,37.79400718,-122.2433408,OPEN,37.794185,-122.243468,1,rooftop,1903,12th Ave,1903 12th Ave,,,Oakland,CA,Alameda County,94606,US,Alameda,2021,6,6001,Oakland,653000,405402,2004,2,60014054022004,6001405402,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
983009,01/31/2020,37.78366253,-122.2387749,OPEN,37.783846,-122.239378,0.99,rooftop,2121,12th Ave,2121 12th Ave,,,Oakland,CA,Alameda County,94606,US,Alameda,2021,6,6001,Oakland,653000,406000,1039,1,60014060001039,6001406000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1202155,04/21/2022,37.78366253,-122.2387749,OPEN,37.783846,-122.239378,0.99,rooftop,2121,12th Ave,2121 12th Ave,,,Oakland,CA,Alameda County,94606,US,Alameda,2021,6,6001,Oakland,653000,406000,1039,1,60014060001039,6001406000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
589690,06/30/2015,37.79390088,-122.2434037,OPEN,37.793698,-122.243448,1,rooftop,1850,12th Ave,1850 12th Ave,,,Oakland,CA,Alameda County,94606,US,Alameda,2021,6,6001,Oakland,653000,405402,2006,2,60014054022006,6001405402,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
787851,01/18/2018,37.79390088,-122.2434037,OPEN,37.793698,-122.243448,1,rooftop,1850,12th Ave,1850 12th Ave,,,Oakland,CA,Alameda County,94606,US,Alameda,2021,6,6001,Oakland,653000,405402,2006,2,60014054022006,6001405402,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
835407,08/22/2018,37.79389504,-122.2433968,OPEN,37.793698,-122.243448,1,rooftop,1850,12th Ave,1850 12th Ave,,,Oakland,CA,Alameda County,94606,US,Alameda,2021,6,6001,Oakland,653000,405402,2006,2,60014054022006,6001405402,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1187421,02/17/2022,37.8083567,-122.2866306,OPEN,37.808291,-122.286381,1,rooftop,1146,12th St,1146 12th St,,,Oakland,CA,Alameda County,94607,US,Alameda,2021,6,6001,Oakland,653000,402500,1001,1,60014025001001,6001402500,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
631860,02/01/2016,37.80916036,-122.2922904,OPEN,37.809419,-122.292366,1,rooftop,1408,12th St,1408 12th St,,,Oakland,CA,Alameda County,94607,US,Alameda,2021,6,6001,Oakland,653000,402200,1014,1,60014022001014,6001402200,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1151167,09/28/2021,37.79749527,-122.2365249,OPEN,37.79736,-122.236459,1,rooftop,2528,13th Ave,2528 13th Ave,,,Oakland,CA,Alameda County,94606,US,Alameda,2021,6,6001,Oakland,653000,405800,4001,4,60014058004001,6001405800,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1099858,03/26/2021,37.79382384,-122.2416469,OPEN,37.793627,-122.241646,1,rooftop,1950,13th Ave,1950 13th Ave,,,Oakland,CA,Alameda County,94606,US,Alameda,2021,6,6001,Oakland,653000,405902,1008,1,60014059021008,6001405902,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
886675,03/16/2019,37.81017504,-122.2931968,OPEN,37.81022,-122.293485,1,rooftop,1451,13th St,1451 13th St,,,Oakland,CA,Alameda County,94607,US,Alameda,2021,6,6001,Oakland,653000,402200,1013,1,60014022001013,6001402200,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1183693,02/03/2022,37.81236434,-122.2975092,OPEN,37.812432,-122.297374,1,rooftop,1718,13th St,1718 13th St,,,Oakland,CA,Alameda County,94607,US,Alameda,2021,6,6001,Oakland,653000,401800,1001,1,60014018001001,6001401800,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1185811,02/10/2022,37.8019124,-122.2670742,OPEN,37.801823,-122.2675,0.99,rooftop,281,13th St,281 13th St,,,Oakland,CA,Alameda County,94612,US,Alameda,2021,6,6001,Oakland,653000,403000,2003,2,60014030002003,6001403000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1159568,10/27/2021,37.801775,-122.2670479,OPEN,37.801823,-122.2675,0.99,rooftop,281,13th St,281 13th St,,,Oakland,CA,Alameda County,94612,US,Alameda,2021,6,6001,Oakland,653000,403000,2003,2,60014030002003,6001403000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
878074,02/17/2019,37.79889684,-122.2289684,OPEN,37.798978,-122.228879,1,rooftop,3104,14th Ave,3104 14th Ave,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,405700,1017,1,60014057001017,6001405700,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1014316,06/01/2020,37.79666954,-122.2328881,OPEN,37.796429,-122.232775,1,rooftop,2700,14th Ave,2700 14th Ave,,,Oakland,CA,Alameda County,94606,US,Alameda,2021,6,6001,Oakland,653000,405800,3000,3,60014058003000,6001405800,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
542613,09/25/2014,37.80515077,-122.2249382,OPEN,37.805072,-122.224702,1,rooftop,3912,14th Ave,3912 14th Ave,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,404900,4009,4,60014049004009,6001404900,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
566995,02/15/2015,37.80520162,-122.2250652,OPEN,37.805253,-122.22528,1,rooftop,3921,14th Ave,3921 14th Ave,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,404900,4010,4,60014049004010,6001404900,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1167681,11/30/2021,37.81206965,-122.2952302,OPEN,37.812267,-122.295288,1,rooftop,1658,14th St,1658 14th St,,,Oakland,CA,Alameda County,94607,US,Alameda,2021,6,6001,Oakland,653000,401700,2019,2,60014017002019,6001401700,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
689024,10/18/2016,37.80217084,-122.2650646,OPEN,37.802241,-122.265306,1,rooftop,210,14th St,210 14th St,,,San Leandro,CA,Alameda County,94577,US,Alameda,2021,6,6001,Oakland,653000,403402,2000,2,60014034022000,6001403402,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1160759,11/01/2021,37.79444553,-122.2519226,OPEN,37.794585,-122.252095,1,rooftop,650,14th St,650 14th St,,,San Leandro,CA,Alameda County,94577,US,Alameda,2021,6,6001,Oakland,653000,405401,3006,3,60014054013006,6001405401,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
594187,07/23/2015,37.80241011,-122.2649127,OPEN,37.802359,-122.265234,1,rooftop,210,14th St,210 14th St,,,San Leandro,CA,Alameda County,94577,US,Alameda,2021,6,6001,Oakland,653000,403402,2000,2,60014034022000,6001403402,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
561034,01/14/2015,37.80385131,-122.2699644,OPEN,37.803542,-122.269958,0.99,rooftop,385,14th St,385 14th St,,,Oakland,CA,Alameda County,94612,US,Alameda,2021,6,6001,Oakland,653000,403000,3000,3,60014030003000,6001403000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
518636,05/18/2014,37.80721481,-122.2786659,OPEN,37.807527,-122.278532,0.99,rooftop,760,14th St,760 14th St,,,Oakland,CA,Alameda County,94612,US,Alameda,2021,6,6001,Oakland,653000,402700,2030,2,60014027002030,6001402700,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
583459,05/25/2015,37.80721481,-122.2786659,OPEN,37.807527,-122.278532,0.99,rooftop,760,14th St,760 14th St,,,Oakland,CA,Alameda County,94612,US,Alameda,2021,6,6001,Oakland,653000,402700,2030,2,60014027002030,6001402700,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1093484,03/02/2021,37.81003826,-122.2883118,OPEN,37.809724,-122.288166,0.99,rooftop,1241,14th St,1241 14th St,,,Oakland,CA,Alameda County,94607,US,Alameda,2021,6,6001,Oakland,653000,410500,1002,1,60014105001002,6001410500,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
641101,03/14/2016,37.8022568,-122.2657539,OPEN,37.802411,-122.265609,1,rooftop,298,14th St,298 14th St,,,Oakland,CA,Alameda County,94612,US,Alameda,2021,6,6001,Oakland,653000,403402,2000,2,60014034022000,6001403402,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1105492,04/16/2021,37.81050859,-122.2902169,OPEN,37.810991,-122.290401,0.99,rooftop,1350,14th St,1350 14th St,,,Oakland,CA,Alameda County,94607,US,Alameda,2021,6,6001,Oakland,653000,410500,2022,2,60014105002022,6001410500,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
572658,03/21/2015,37.79133719,-122.2427542,OPEN,37.791238,-122.2428,1,rooftop,1652,15th Ave,1652 15th Ave,,,Oakland,CA,Alameda County,94606,US,Alameda,2021,6,6001,Oakland,653000,405902,2007,2,60014059022007,6001405902,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1191936,03/09/2022,37.8117619,-122.2915453,OPEN,37.811845,-122.291536,1,rooftop,1412,15th St,1412 15th St,,,Oakland,CA,Alameda County,94607,US,Alameda,2021,6,6001,Oakland,653000,402200,1011,1,60014022001011,6001402200,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
534343,08/11/2014,37.80443943,-122.2680468,OPEN,37.80433,-122.26767,0.99,rooftop,336,15th St,336 15th St,,,Oakland,CA,Alameda County,94606,US,Alameda,2021,6,6001,Oakland,653000,402900,1027,1,60014029001027,6001402900,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1090698,02/19/2021,37.80260601,-122.2640217,OPEN,37.802531,-122.264301,1,rooftop,185,15th St,185 15th St,,,Oakland,CA,Alameda County,94612,US,Alameda,2021,6,6001,Oakland,653000,403401,2001,2,60014034012001,6001403401,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
568090,02/21/2015,37.81291448,-122.2953438,OPEN,37.81277,-122.295477,1,rooftop,1675,15th St,1675 15th St,,,Oakland,CA,Alameda County,94607,US,Alameda,2021,6,6001,Oakland,653000,401700,2019,2,60014017002019,6001401700,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1066877,11/19/2020,37.78794504,-122.2445468,OPEN,37.788142,-122.244765,1,rooftop,1235,16th Ave,1235 16th Ave,,,Oakland,CA,Alameda County,94606,US,Alameda,2021,6,6001,Oakland,653000,406000,1046,1,60014060001046,6001406000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
710439,02/12/2017,37.81464682,-122.2966609,OPEN,37.814773,-122.296408,1,rooftop,1748,16th St,1748 16th St,,,Oakland,CA,Alameda County,94607,US,Alameda,2021,6,6001,Oakland,653000,401700,2011,2,60014017002011,6001401700,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
746552,07/18/2017,37.80812016,-122.2761255,OPEN,37.808124,-122.275972,1,rooftop,698,16th St,698 16th St,,,Oakland,CA,Alameda County,94612,US,Alameda,2021,6,6001,Oakland,653000,402700,1018,1,60014027001018,6001402700,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1196917,03/30/2022,37.8114184,-122.2855316,OPEN,37.811237,-122.285314,1,rooftop,1128,16th St,1128 16th St,,,Oakland,CA,Alameda County,94607,US,Alameda,2021,6,6001,Oakland,653000,402400,2004,2,60014024002004,6001402400,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
620064,12/01/2015,37.80799307,-122.2762818,OPEN,37.808124,-122.275972,1,rooftop,698,16th St,698 16th St,,,Oakland,CA,Alameda County,94612,US,Alameda,2021,6,6001,Oakland,653000,402700,1018,1,60014027001018,6001402700,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
879546,02/19/2019,37.81465077,-122.2967223,OPEN,37.814556,-122.296989,1,rooftop,1761,16th St,1761 16th St,,,Oakland,CA,Alameda County,94607,US,Alameda,2021,6,6001,Oakland,653000,401700,2013,2,60014017002013,6001401700,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
535591,08/18/2014,37.80623383,-122.2708269,OPEN,37.806371,-122.270705,1,rooftop,508,16th St,508 16th St,,,Oakland,CA,Alameda County,94612,US,Alameda,2021,6,6001,Oakland,653000,402801,1026,1,60014028011026,6001402801,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1100866,03/30/2021,37.80894997,-122.2784891,OPEN,37.809064,-122.278343,1,rooftop,790,16th St,790 16th St,,,Oakland,CA,Alameda County,94612,US,Alameda,2021,6,6001,Oakland,653000,402700,2019,2,60014027002019,6001402700,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
